Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2697,0903456090,190.0,RM,60.0,6780.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6.0,8.0,1935.0,1982.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,520.0,0.0,234.0,754.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,,,,0.0,0.0,,,N,53.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,84500.0
2698,0903458010,30.0,RM,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6.0,6.0,1930.0,1950.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,343.0,Unf,0.0,641.0,984.0,GasA,TA,Y,FuseF,984.0,0.0,0.0,984.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1930.0,Unf,1.0,308.0,TA,TA,N,0.0,0.0,164.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,ConLI,Family,90000.0
2699,0904100030,50.0,RL,82.0,12375.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5.0,5.0,1951.0,1951.0,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,0.0,477.0,806.0,GasA,TA,Y,SBrkr,1081.0,341.0,0.0,1422.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Detchd,1951.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2006.0,WD ,Normal,137500.0
2700,0904100090,90.0,RL,120.0,11136.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6.0,5.0,1964.0,1964.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,1921.0,GasA,TA,Y,SBrkr,1921.0,0.0,0.0,1921.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,,Detchd,1964.0,Unf,2.0,576.0,TA,TA,Y,0.0,180.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Normal,150000.0
2701,0904100170,20.0,RL,100.0,21370.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1950.0,1950.0,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,FuseA,1640.0,0.0,0.0,1640.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Min1,1.0,Gd,Attchd,1950.0,RFn,2.0,394.0,TA,TA,Y,0.0,0.0,225.0,0.0,0.0,0.0,,,Shed,600.0,6.0,2006.0,WD ,Normal,131000.0
2702,0904101040,80.0,RL,92.0,6930.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5.0,4.0,1958.0,1958.0,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,294.0,468.0,1062.0,GasA,Ex,Y,FuseF,1352.0,0.0,0.0,1352.0,0.0,1.0,1.0,0.0,3.0,1.0,Gd,6.0,Min2,0.0,,BuiltIn,1958.0,Unf,1.0,288.0,TA,TA,Y,168.0,0.0,294.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Abnorml,130000.0
2703,0904301410,30.0,RL,55.0,8250.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,7.0,1935.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,SBrkr,1032.0,0.0,0.0,1032.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,TA,Detchd,1939.0,Unf,1.0,260.0,TA,TA,Y,0.0,0.0,121.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,125000.0
2704,0904302020,30.0,RL,50.0,5220.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5.0,3.0,1936.0,1950.0,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Gd,Y,SBrkr,879.0,0.0,0.0,879.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0.0,108.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2006.0,WD ,Normal,80000.0
2705,0904302030,20.0,RL,50.0,5500.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2004.0,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073.0,0.0,0.0,1073.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0.0,120.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD ,Normal,157000.0
2706,0905100030,20.0,RL,75.0,11235.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4.0,5.0,1963.0,1979.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547.0,Unf,0.0,504.0,1051.0,GasA,Gd,Y,SBrkr,1382.0,0.0,0.0,1382.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1974.0,Unf,2.0,459.0,TA,TA,Y,0.0,82.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,WD ,Normal,148000.0
2707,0905101330,90.0,RL,72.0,10791.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4.0,5.0,1967.0,1967.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1296.0,0.0,0.0,1296.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,,CarPort,1967.0,Unf,2.0,516.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,Shed,500.0,10.0,2006.0,WD ,Normal,90000.0
2708,0905101450,20.0,RL,70.0,8414.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.0,8.0,1963.0,2003.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663.0,Unf,0.0,396.0,1059.0,GasA,TA,Y,SBrkr,1068.0,0.0,0.0,1068.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,2.0,2006.0,WD ,Normal,154500.0
2709,0905103130,20.0,RL,,11327.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1967.0,1967.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,305.0,TA,TA,CBlock,TA,TA,Av,ALQ,779.0,Unf,0.0,285.0,1064.0,GasA,TA,Y,SBrkr,1064.0,0.0,0.0,1064.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1967.0,Unf,2.0,528.0,TA,TA,Y,314.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,153600.0
2710,0905103140,80.0,RL,96.0,11777.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5.0,6.0,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,328.0,ALQ,551.0,285.0,1164.0,GasA,Ex,Y,SBrkr,1320.0,0.0,0.0,1320.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Fa,Attchd,1966.0,RFn,2.0,564.0,TA,TA,Y,160.0,68.0,240.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD ,Abnorml,164500.0
2711,0905103180,80.0,RL,80.0,10366.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6.0,7.0,1964.0,1964.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,456.0,Unf,0.0,456.0,912.0,GasA,TA,Y,SBrkr,934.0,0.0,0.0,934.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Attchd,1964.0,Unf,1.0,336.0,TA,TA,Y,77.0,0.0,0.0,0.0,0.0,0.0,,GdPrv,Shed,500.0,7.0,2006.0,WD ,Normal,132000.0
2712,0905105010,20.0,RL,75.0,9000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1966.0,1966.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,Y,SBrkr,1059.0,0.0,0.0,1059.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1966.0,Fin,1.0,286.0,TA,TA,Y,0.0,88.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2006.0,WD ,Abnorml,142500.0
2713,0905106210,20.0,RL,,11553.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1968.0,1968.0,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,673.0,Unf,0.0,378.0,1051.0,GasA,TA,Y,SBrkr,1159.0,0.0,0.0,1159.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Fa,Attchd,1968.0,Unf,1.0,336.0,TA,TA,Y,466.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Normal,158000.0
2714,0905107070,60.0,RL,74.0,7844.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.0,7.0,1978.0,1978.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,0.0,463.0,672.0,GasA,TA,Y,SBrkr,672.0,728.0,0.0,1400.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,WD ,Normal,149500.0
2715,0905107220,20.0,RL,,9535.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1967.0,1967.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,Y,SBrkr,1458.0,0.0,0.0,1458.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2006.0,WD ,Normal,165000.0
2716,0905107240,20.0,RL,78.0,10335.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1968.0,1993.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,570.0,Unf,0.0,891.0,1461.0,GasA,Gd,Y,SBrkr,1721.0,0.0,0.0,1721.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Min1,1.0,TA,Attchd,1968.0,RFn,2.0,440.0,TA,TA,Y,0.0,96.0,180.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2006.0,WD ,Normal,180000.0
2717,0905107300,80.0,RL,,7176.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6.0,6.0,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131.0,0.0,0.0,0.0,180.0,0.0,,GdPrv,,0.0,7.0,2006.0,WD ,Normal,160500.0
2718,0905108090,90.0,RL,,9662.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5.0,4.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1967.0,1967.0,GasA,TA,Y,SBrkr,1967.0,0.0,0.0,1967.0,0.0,0.0,2.0,0.0,6.0,2.0,TA,10.0,Typ,0.0,,Attchd,1977.0,Fin,2.0,580.0,TA,TA,Y,170.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,WD ,Normal,156500.0
2719,0905108120,90.0,RL,75.0,8235.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5.0,4.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,Rec,483.0,Unf,0.0,1466.0,1949.0,GasA,TA,Y,SBrkr,1949.0,0.0,0.0,1949.0,0.0,0.0,2.0,0.0,6.0,2.0,TA,10.0,Typ,0.0,,Attchd,1977.0,RFn,2.0,586.0,TA,TA,Y,32.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD ,Normal,157000.0
2720,0905200280,50.0,RL,,13650.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1958.0,1958.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,554.0,1052.0,GasA,Ex,Y,SBrkr,1252.0,668.0,0.0,1920.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1958.0,Unf,2.0,451.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Normal,172500.0
2721,0905200290,20.0,RL,88.0,13125.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,4.0,1957.0,2000.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,TA,TA,No,Rec,168.0,BLQ,682.0,284.0,1134.0,GasA,Ex,Y,SBrkr,1803.0,0.0,0.0,1803.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,Maj1,1.0,TA,Attchd,1957.0,RFn,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,1.0,2006.0,WD ,Normal,155000.0
2722,0905200340,20.0,RL,102.0,17920.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,4.0,1955.0,1974.0,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306.0,Rec,1085.0,372.0,1763.0,GasA,TA,Y,SBrkr,1779.0,0.0,0.0,1779.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1955.0,Unf,2.0,454.0,TA,TA,Y,0.0,418.0,0.0,0.0,312.0,0.0,,,,0.0,7.0,2006.0,WD ,Abnorml,170000.0
2723,0905200380,30.0,RL,,17529.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1924.0,1950.0,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,N,FuseF,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Mod,1.0,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0.0,0.0,116.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD ,Normal,105000.0
2724,0905200490,80.0,RL,,10246.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4.0,9.0,1965.0,2001.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0.0,0.0,648.0,GasA,Ex,Y,SBrkr,960.0,0.0,0.0,960.0,1.0,1.0,0.0,0.0,0.0,1.0,TA,3.0,Typ,0.0,,Attchd,1965.0,Unf,1.0,364.0,TA,TA,Y,88.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD ,Normal,145000.0
2725,0905201090,20.0,RL,,14175.0,Pave,,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1956.0,1987.0,Gable,CompShg,CemntBd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,988.0,Unf,0.0,200.0,1188.0,GasA,Gd,Y,SBrkr,1437.0,0.0,0.0,1437.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Min2,1.0,TA,Detchd,1999.0,Unf,2.0,576.0,TA,TA,Y,304.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2006.0,WD ,Normal,168000.0
2726,0905202190,20.0,RL,,20355.0,Pave,,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,6.0,1967.0,1967.0,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865.0,GasA,TA,Y,SBrkr,1830.0,0.0,0.0,1830.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1967.0,Unf,2.0,521.0,TA,TA,Y,0.0,115.0,168.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,278000.0
2727,0905202210,20.0,RL,87.0,13050.0,Pave,,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5.0,6.0,1963.0,1963.0,Flat,Tar&Grv,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,104.0,ALQ,850.0,46.0,1000.0,GasA,Ex,Y,SBrkr,1000.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,4.0,Typ,2.0,TA,Attchd,1993.0,Unf,2.0,575.0,TA,TA,Y,238.0,0.0,148.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD ,Normal,164000.0
2728,0905225080,50.0,RL,81.0,15593.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7.0,4.0,1953.0,1953.0,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603.0,Unf,0.0,701.0,1304.0,GasW,TA,Y,SBrkr,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1953.0,Fin,2.0,667.0,TA,TA,Y,0.0,21.0,114.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Normal,225000.0
2729,0905300010,85.0,RL,72.0,10820.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5.0,7.0,1971.0,1972.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810.0,0.0,0.0,810.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2006.0,WD ,Normal,130000.0
2730,0905300080,20.0,RL,100.0,13350.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1974.0,1974.0,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762.0,Unf,0.0,102.0,864.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,241.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2006.0,WD ,Normal,142500.0
2731,0905351045,150.0,RL,,1700.0,Pave,,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7.0,5.0,1980.0,1981.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880.0,680.0,140.0,1700.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,7.0,Typ,0.0,,Basment,1980.0,Fin,1.0,450.0,Gd,TA,Y,188.0,36.0,0.0,0.0,200.0,0.0,,,,0.0,4.0,2006.0,WD ,Normal,148400.0
2732,0905351150,120.0,RL,,5271.0,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,5.0,1986.0,1986.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082.0,Unf,0.0,371.0,1453.0,GasA,Gd,Y,SBrkr,1453.0,0.0,0.0,1453.0,1.0,0.0,1.0,1.0,2.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1986.0,RFn,2.0,445.0,TA,TA,Y,0.0,80.0,0.0,0.0,184.0,0.0,,,,0.0,12.0,2006.0,WD ,Abnorml,190000.0
2733,0905402110,20.0,RL,75.0,9375.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1954.0,1954.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967.0,GasA,Ex,Y,SBrkr,1350.0,0.0,0.0,1350.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1954.0,RFn,2.0,504.0,TA,TA,Y,237.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,146000.0
2734,0905403050,50.0,RL,62.0,6488.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1942.0,1950.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,0.0,569.0,799.0,GasA,Ex,N,FuseA,799.0,351.0,0.0,1150.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Mod,2.0,TA,BuiltIn,1942.0,Unf,1.0,215.0,TA,TA,Y,264.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,WD ,Family,128000.0
2735,0905426100,20.0,RL,78.0,7800.0,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5.0,8.0,1948.0,2002.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0.0,293.0,896.0,GasA,Ex,Y,SBrkr,1112.0,896.0,0.0,2008.0,1.0,0.0,3.0,0.0,3.0,1.0,Ex,8.0,Typ,0.0,,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,WD ,Normal,225000.0
2736,0905426150,80.0,RL,,19690.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,7.0,1966.0,1966.0,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,697.0,697.0,GasA,TA,Y,SBrkr,1575.0,626.0,0.0,2201.0,0.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1966.0,Unf,2.0,432.0,Gd,Gd,Y,586.0,236.0,0.0,0.0,0.0,738.0,Gd,GdPrv,,0.0,8.0,2006.0,WD ,Alloca,274970.0
